hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
40-11,2019-07-02 19:16:00,2019-07-04,United Kingdom,York,North Yorkshire,hazy,partly cloudy,True,True,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Algeria,كوينين,الوادي,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Algeria,باتنة,باتنة,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Canada,Calgary,Alberta,hazy,partly cloudy,False,False,True,False
40-12,2019-08-01 03:12:00,2019-08-01,Ghana,Accra,Greater Accra region,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Indonesia,Medan,North Sumatera,hazy,totally cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Iran,Shahreza,Isfahan,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Iraq,Basrah,Basrah,hazy,clear,False,False,False,True
40-12,2019-08-01 03:12:00,2019-08-01,Malaysia,Telok Kemang Observatory,Negeri Sembilan,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Morocco,افران,افران,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Morocco,بنسليمان,بنسليمان,hazy,totally cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Morocco,الناظور,الشرق,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Oman,Al-Fulaij,Muscat,very hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Saudi Arabia,القريات,القريات,hazy,clear,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,Saudi Arabia,المدينة المنورة,المدينة المنورة,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,South Africa,Cape Town,Western Province,clear,clear,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,United Arab Emirates,Jabal Hafeet,Abu Dhabi,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,United Kingdom,York,North Yorkshire,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-01,United States,Blacksburg,Virginia,very hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Algeria,بني يزجن,غرداية الجزائر,clear,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Algeria,BATNA,BATNA,clear,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Algeria,البرمة,ورڨلة,superb,clear,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Australia,Brisbane,QLD,clear,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Bahrain,عيسى,الجنوبية,hazy,partly cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Bangladesh,Dhaka,Dhaka,superb,clear,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Bosnia And Herzegovina,Sarajevo,Bosna anHercegovina,clear,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Ghana,Accra,Greater Accra region,clear,clear,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Hungary,Dombovar,Tolna,hazy,partly cloudy,True,True,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Indonesia,Surakarta,Central Java,clear,partly cloudy,True,True,True,False
40-12,2019-08-01 03:12:00,2019-08-02,Indonesia,Ponorogo,Jawa Timur,clear,clear,False,False,False,True
40-12,2019-08-01 03:12:00,2019-08-02,Indonesia,Medan,North Sumatera,hazy,partly cloudy,True,False,True,False
40-12,2019-08-01 03:12:00,2019-08-02,Iran,Shahreza,Isfahan,hazy,totally cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Malaysia,Telok Kemang Observatory,Negeri Sembilan,hazy,partly cloudy,True,True,True,False
40-12,2019-08-01 03:12:00,2019-08-02,Morocco,أزرو,إفران,clear,clear,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Nepal,Kathmandu,Bagmati,hazy,totally cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,Palestine,دير بلوط,سلفيت,hazy,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,United Arab Emirates,Jabal Hafeet,Abu Dhabi,superb,clear,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,United Kingdom,York,North Yorkshire,hazy,totally cloudy,False,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,United Kingdom,Slough,Berkshire,clear,partly cloudy,True,False,False,False
40-12,2019-08-01 03:12:00,2019-08-02,United States,Blacksburg,Virginia,hazy,partly cloudy,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-30,Algeria,باتنة,باتنة,hazy,partly cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-30,Algeria,كوينين,الوادي,hazy,partly cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-30,Indonesia,Barus,North Sumatera,hazy,totally cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-30,Morocco,بنسليمان,بنسليمان,superb,clear,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-30,United States,Blacksburg,Virginia,hazy,partly cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Algeria,عجاجة,ورقلة,clear,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Algeria,باتنة,باتنة,very hazy,totally cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Algeria,بني. يزجن,غرداية,very hazy,partly cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Australia,Brisbane,Queensland,clear,clear,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Bahrain,عيسى,الجنوبية,clear,clear,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Bahrain,عيسى,الجنوبية,clear,clear,False,False,False,True
41-1,2019-08-30 10:37:00,2019-08-31,Bangladesh,Khagrachori,Chittagong,superb,clear,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Brunei Darussalam,Agok Hill,Jerudong,clear,clear,True,False,True,True
41-1,2019-08-30 10:37:00,2019-08-31,Hungary,M6,Tolna,hazy,partly cloudy,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Indonesia,Surakarta,Central Java,clear,partly cloudy,True,True,True,False
41-1,2019-08-30 10:37:00,2019-08-31,Indonesia,Medan,North Sumatera,hazy,totally cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Malaysia,Telok Kemang Observatory,Negeri Sembilan,clear,clear,True,True,True,True
41-1,2019-08-30 10:37:00,2019-08-31,Malaysia,Ulul Albab Observatory Jasin,Melaka,clear,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Morocco,تاوريرت,تاوريرت,hazy,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Morocco,طنجة,طنجة,clear,clear,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Morocco,الناظور,الشرق,superb,clear,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Nepal,Kathmandu,Bagmati,very hazy,totally cloudy,False,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,Oman,Al-Fulaij,Muscat,clear,clear,True,False,True,True
41-1,2019-08-30 10:37:00,2019-08-31,Palestine,دير بلوط,سلفيت,clear,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,South Africa,Cape Town,Western Cape,clear,partly cloudy,True,False,False,False
41-1,2019-08-30 10:37:00,2019-08-31,United Kingdom,York,North Yorkshire,clear,partly cloudy,True,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,United States,Blacksburg,Virginia,hazy,partly cloudy,False,True,False,False
41-1,2019-08-30 10:37:00,2019-08-31,United States,Blacksburg,Virginia,hazy,partly cloudy,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Algeria,كوينين,الوادي,hazy,partly cloudy,True,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Algeria,باتنة,باتنة,hazy,clear,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Algeria,تافيلالت - بني يزجن,غرداية,very hazy,totally cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Australia,Sydney,NSW,clear,clear,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,True,False
41-2,2019-09-28 18:26:00,2019-09-29,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,False,True
41-2,2019-09-28 18:26:00,2019-09-29,Bosnia And Herzegovina,Sarajevo,Bosna anHercegovina,clear,partly cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Germany,Munich,Bavaria,clear,partly cloudy,False,False,True,True
41-2,2019-09-28 18:26:00,2019-09-29,Hungary,M6,Tolna,clear,clear,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Indonesia,Medan,North Sumatera,hazy,partly cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Indonesia,Ponorogo,Jawa Timur,clear,partly cloudy,False,False,False,True
41-2,2019-09-28 18:26:00,2019-09-29,Iran,Shahreza,Isfahan,hazy,clear,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Iraq,Basrah,Basrah,hazy,partly cloudy,True,False,False,True
41-2,2019-09-28 18:26:00,2019-09-29,Malaysia,Telok Kemang Observatory,Negeri Sembilan,very hazy,totally cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Morocco,الناظور,الشرق,superb,clear,True,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Morocco,طنجة,طنجة,superb,clear,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Morocco,بنسليمان,بنسليمان,clear,clear,True,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Nepal,Kathmandu,Bagmati,very hazy,totally cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Oman,Al-Fulaij,Muscat,hazy,partly cloudy,False,False,True,True
41-2,2019-09-28 18:26:00,2019-09-29,Pakistan,Quetta,Baluchistan,clear,clear,False,False,True,False
41-2,2019-09-28 18:26:00,2019-09-29,Sudan,الخرطوم,غرب أم درمان,clear,partly cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,Turkey,Gerede,Bolu,superb,clear,True,True,False,False
41-2,2019-09-28 18:26:00,2019-09-29,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,False,False,False,False
41-2,2019-09-28 18:26:00,2019-09-29,United States,Blacksburg,Virginia,very hazy,partly cloudy,False,True,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Algeria,باتنة,باتنة,hazy,totally cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Algeria,كوينين,الوادي,clear,clear,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Bosnia And Herzegovina,Sarajevo,Bosna anHercegovina,hazy,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Iran,Shahreza,Isfahan,hazy,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Malaysia,Telok Kemang Observatory,Negeri Sembilan,clear,totally cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Morocco,الناظور,الشرق,clear,clear,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Morocco,طنجة,طنجة,hazy,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Morocco,تاوريرت,تاوريرت,hazy,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Morocco,المحمدية,المحمدية,hazy,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,False,False,False,False
41-3,2019-10-28 03:38:00,2019-10-28,Oman,Saiq,Al-Dakhiliya,hazy,partly cloudy,False,False,False,True
41-3,2019-10-28 03:38:00,2019-10-28,United Arab Emirates,Hafeet Mountain,Al Ain,clear,clear,False,False,False,True
41-3,2019-10-28 03:38:00,2019-10-28,United States,Blacksburg,Virginia,hazy,partly cloudy,False,True,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Australia,Brisbane,Queensland,clear,clear,True,False,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,False,True
41-3,2019-10-28 03:38:00,2019-10-29,Indonesia,Surakarta,Central Java,clear,partly cloudy,True,True,True,False
41-3,2019-10-28 03:38:00,2019-10-29,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Iraq,Al Basrah,Al Başrah,hazy,partly cloudy,True,False,False,True
41-3,2019-10-28 03:38:00,2019-10-29,Morocco,بنسليمان,بنسليمان,clear,clear,True,False,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Morocco,الرباط,الرباط,clear,partly cloudy,True,False,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Morocco,طنجة,طنجة,clear,clear,True,True,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Nepal,Kathmandu,Bagmati,hazy,clear,True,False,False,False
41-3,2019-10-28 03:38:00,2019-10-29,Syria,المزة,دمشق,clear,clear,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-26,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Algeria,مسطّح ڤار الطعام ( المنطقة الصناعية لبونورة),ولاية غرداية,clear,partly cloudy,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Algeria,كوينين,الوادي,hazy,partly cloudy,True,True,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Australia,Sydney,NSW,clear,partly cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,False,True
41-4,2019-11-26 15:06:00,2019-11-27,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,True,False
41-4,2019-11-26 15:06:00,2019-11-27,Brunei Darussalam,Bukit Agok,Tutong,clear,partly cloudy,False,False,True,False
41-4,2019-11-26 15:06:00,2019-11-27,Hong Kong,Victoria Peak,Hong Kong Island,clear,clear,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Indonesia,Medan,North Sumatera,hazy,totally cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Iran,Shahreza,Isfahan,hazy,clear,True,True,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Iraq,Basrah,Basrah,hazy,partly cloudy,False,False,False,True
41-4,2019-11-26 15:06:00,2019-11-27,Morocco,الناظور,الشرق,clear,partly cloudy,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Morocco,تاوريرت,تاوريرت,hazy,partly cloudy,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Morocco,العرائش,العرائش,very hazy,totally cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Nepal,Kathmandu,Bagmati,hazy,partly cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,Saudi Arabia,المدينة المنورة,المدينة المنورة,clear,partly cloudy,False,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,South Africa,Cape Town,Western Cape,clear,partly cloudy,True,False,False,False
41-4,2019-11-26 15:06:00,2019-11-27,United Arab Emirates,Hafeet Mountain,Abu Dhabi,superb,partly cloudy,False,True,True,True
41-4,2019-11-26 15:06:00,2019-11-27,United Arab Emirates,Jabal Hafeet,Abu Dhabi,superb,partly cloudy,False,False,False,True
41-4,2019-11-26 15:06:00,2019-11-27,United States,Blacksburg,Virginia,hazy,clear,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Algeria,كوينين,الوادي,hazy,partly cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Iran,Shahreza,Isfahan,hazy,clear,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Morocco,الناظور,الشرق,clear,clear,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Morocco,طنجة,طنجة,very hazy,totally cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,Morocco,تاوريرت,تاوريرت,clear,partly cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-26,South Africa,Cape Town,Western Cape,hazy,partly cloudy,False,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Algeria,باتنة,باتنة,clear,clear,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Algeria,كوينين,الوادي,clear,clear,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Australia,Brisbane,QLD,clear,partly cloudy,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Bahrain,عيسى,الجنوبية,clear,partly cloudy,False,False,False,True
41-5,2019-12-26 05:13:00,2019-12-27,Hungary,M6,Tolna,hazy,partly cloudy,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Iran,Shahreza,Isfahan,hazy,clear,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Iraq,Al Basrah,Start Typing,hazy,clear,True,False,False,True
41-5,2019-12-26 05:13:00,2019-12-27,Malaysia,Telok Kemang Observatory,Negeri Sembilan,clear,partly cloudy,True,True,True,True
41-5,2019-12-26 05:13:00,2019-12-27,Morocco,بنسليمان,بنسليمان,clear,clear,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Morocco,طنجة,طنجة,clear,clear,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Morocco,تاوريرت,تاوريرت,hazy,partly cloudy,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Nepal,Kathmandu,Bagmati,very hazy,partly cloudy,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,Syria,المزة,دمشق,clear,partly cloudy,True,True,False,False
41-5,2019-12-26 05:13:00,2019-12-27,United Arab Emirates,Abu Dhabi,Abu Dhabi,superb,clear,True,False,False,False
41-5,2019-12-26 05:13:00,2019-12-27,United States,Christiansburg,Virginia,hazy,partly cloudy,True,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Australia,Melbourne,VIC,clear,clear,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Gambia,بريكاما,منطقة الساحل الغربي,hazy,partly cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Indonesia,Suakarta,Central Java,very hazy,totally cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Indonesia,Ponorogo,Jawa Timur,hazy,totally cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Iran,Shahreza,Isfahan,hazy,partly cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Iraq,Al Basrah,Start Typing,hazy,totally cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Morocco,الناظور,الشرق,clear,partly cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Morocco,طنجة,طنجة,very hazy,totally cloudy,False,False,False,False
41-6,2020-01-24 21:42:00,2020-01-25,Morocco,تاوريرت,تاوريرت,clear,partly cloudy,False,False,False,False
