hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
40-5,06/01/2019 01:28,06/01/2019,Morocco,الناظور,الشرق,superb,clear,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,06/01/2019,Nigeria,Sokoto,Sokoto,hazy,clear,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,06/01/2019,Oman,Al-Fulaij Obseravtory,Muscat,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,06/01/2019,South Africa,Cape Town,Western Cape,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,06/01/2019,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,06/01/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,07/01/2019,Hungary,M6,Tolna,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-5,06/01/2019 01:28,07/01/2019,Iran,Shahreza,Isfahan,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,07/01/2019,Iraq,البصرة,البصرة,very hazy,totally cloudy,TRUE,FALSE,FALSE,TRUE
40-5,06/01/2019 01:28,07/01/2019,Iraq,النجف,النجف,superb,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,07/01/2019,Morocco,بنسليمان,بنسليمان,clear,clear,TRUE,FALSE,FALSE,FALSE
40-5,06/01/2019 01:28,07/01/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Australia,Sydney,NSW,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Indonesia,Surakarta,Central Java,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Iran,shahreza to Semirom called,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Iraq,Basrah,Basrah,clear,clear,FALSE,FALSE,FALSE,TRUE
40-6,04/02/2019 21:04,05/02/2019,Malaysia,Merlimau,Melaka,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Morocco,تاوريرت,تاوريرت,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Morocco,الناظور,الشرق,superb,clear,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Morocco,بنسليمان,بنسليمان,clear,clear,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Nepal,Kathmandu,Bagmati,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Oman,After Adam area,Al Dakhilya,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
40-6,04/02/2019 21:04,05/02/2019,Saudi Arabia,Sadus,Riyadh,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,South Africa,Cape Town,Western Cape Province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,Sri Lanka,Negombo,Sri Lanka,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,United Arab Emirates,Abu Dhabi,Abu Dhabi,superb,partly cloudy,FALSE,FALSE,FALSE,TRUE
40-6,04/02/2019 21:04,05/02/2019,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,05/02/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
40-6,04/02/2019 21:04,06/02/2019,Malaysia,Jasin,Melaka,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-6,04/02/2019 21:04,06/02/2019,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,TRUE,TRUE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Indonesia,Surakarta,Central Java,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Iran,Shahreza,Isfahan,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Jordan,الزرقاء,الزرقاء,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Libya,طرابلس,المدينة,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Morocco,بنسليمان,بنسليمان,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Morocco,تاوريرت,تاوريرت,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,05/04/2019,Morocco,الناظور,الشرق,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Algeria,واحة تغردايت,غرداية,hazy,clear,TRUE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Australia,Brisbane,Queensland,clear,clear,TRUE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Bangladesh,Dhaka,Dhaka,superb,clear,TRUE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Hungary,Mohacs,Baranya,clear,clear,TRUE,TRUE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Iran,Shahreza,Isfahan,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Iraq,Basrah,Basrah,very hazy,totally cloudy,TRUE,FALSE,FALSE,TRUE
40-8,05/04/2019 08:50,06/04/2019,Morocco,تاوريرت,تاوريرت,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Morocco,بنسليمان,بنسليمان,clear,clear,TRUE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,Saudi Arabia,Sadus,Arriyadh,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-8,05/04/2019 08:50,06/04/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Algeria,Berriane,Ghardaia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Algeria,القرارة,غرداية,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Algeria,بني يزقن,غرداية,clear,partly cloudy,FALSE,TRUE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Australia,Sydney,NSW,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Brunei Darussalam,Bukit Agok,Tutong,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Egypt,صفط اللبن,الجيزة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Ghana,Accra,Greater Accra,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Iran,shahreza to Semirom,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Iraq,Basrah,Basrah,very hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
40-9,04/05/2019 22:45,05/05/2019,Iraq,النجف الأشرف,النجف,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Libya,طرابلس,المدينة,clear,clear,FALSE,FALSE,FALSE,TRUE
40-9,04/05/2019 22:45,05/05/2019,Malaysia,Port Dickson,Negeri Sembilan,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
40-9,04/05/2019 22:45,05/05/2019,Malaysia,Tg Bidara,Melaka,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Morocco,بنسليمان,بنسليمان,clear,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Morocco,تاوريرت,تاوريرت,clear,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Morocco,الناظور,الشرق,superb,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Morocco,الرباط,الرباط,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Nepal,Kathmandu,Bagmati,hazy,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Nigeria,Bauchi,Bauchi,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Nigeria,Sokoto,Sokoto,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Oman,Near Salalah,Dhofar,hazy,clear,FALSE,FALSE,FALSE,TRUE
40-9,04/05/2019 22:45,05/05/2019,Oman,Yibal,Al Dhahirah,clear,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Pakistan,Jhelum,Punjab,clear,clear,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Palestine,الخليل,الخليل,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,South Africa,Cape Town,Western Cape,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,Tunisia,حمام الأنف,بن عروس,superb,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,United Arab Emirates,جبل حفيت,العين,hazy,clear,FALSE,FALSE,FALSE,TRUE
40-9,04/05/2019 22:45,05/05/2019,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,05/05/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
40-9,04/05/2019 22:45,06/05/2019,Bahrain,عيسى,الجنوبية,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-9,04/05/2019 22:45,06/05/2019,Iraq,خان بني سعد,ديالى,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Algeria,كوينين,الوادي,very hazy,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Algeria,قمار,وادي سوف,very hazy,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Algeria,بلدية البرمة,ورقلة,superb,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Belgium,مونس,مونس,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Egypt,صفط اللبن,الجيزة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Ghana,Accra,Greater Accra Region,clear,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Jordan,الزرقاء,الزرقاء,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Lebanon,طرابلس،لبنان,الشمال,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Libya,طرابلس,طرابلس,clear,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Malaysia,Port Dickson,Negeri Sembilan,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Malaysia,Al-Khawarizmi Observatory Tg. Bidara,Melaka,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Morocco,بنسليمان,بنسليمان,clear,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Nigeria,Bauchi,Bauci,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Nigeria,Ikorodu,Lagos,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Nigeria,Ilorin,kwara,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Oman,صور,جنوب الشرقية,clear,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Palestine,الخليل,الخليل,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,Tunisia,حمام الأنف,بن عروس,superb,clear,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,03/06/2019,United States,Blacksburg,Virginia,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Algeria,البرمة,ورڨلة,superb,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Algeria,عجاجة,ورقلة,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Algeria,كوينين,الوادي,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Algeria,المنطقة الصناعية ڤار الطعام,غرداية,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Algeria,قمار,وادي سوف,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Australia,Brisbane,QLD,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Bahrain,عيسى,الجنوبية,clear,clear,FALSE,FALSE,FALSE,TRUE
40-10,03/06/2019 10:02,04/06/2019,Bahrain,عيسى,الجنوبية,clear,clear,TRUE,FALSE,TRUE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Bangladesh,Kurigram,bangladesh,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Brunei Darussalam,Tanjung Batu,Brunei Muara,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Chad,آتية,البظحاء,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Egypt,صفط اللبن,الجيزة,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Germany,Munich,Bavaria,clear,clear,FALSE,FALSE,FALSE,TRUE
40-10,03/06/2019 10:02,04/06/2019,Germany,Munich,Bavaria,clear,clear,TRUE,TRUE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Germany,Munich,Bavaria,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Ghana,Accra,Greater Accra Region,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Hungary,Daruszentmiklós,Fejér,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Iran,Shahreza,Isfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Iraq,النجف الاشرف,النجف,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Iraq,Basrah,Basrah,very hazy,clear,TRUE,FALSE,TRUE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Iraq,الصدر,بغداد,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Iraq,Al Basrah,البصرة,hazy,clear,FALSE,FALSE,FALSE,TRUE
40-10,03/06/2019 10:02,04/06/2019,Jordan,الزرقاء,الزرقاء,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Libya,طرابلس,المدينة,clear,clear,FALSE,FALSE,FALSE,TRUE
40-10,03/06/2019 10:02,04/06/2019,Malaysia,Port Dickson,Negeri Sembilan,clear,clear,FALSE,FALSE,FALSE,TRUE
40-10,03/06/2019 10:02,04/06/2019,Morocco,الدار البيضاء,سيدي موسى بن علي,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Morocco,الناظور,الشرق,superb,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Morocco,تاوريرت,تاوريرت,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Nepal,Kathmandu,Bagmati,very hazy,totally cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Saudi Arabia,الخبر,الخبر,superb,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,South Africa,Cape Town,Western Cape,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Sri Lanka,Colombo,western province,very hazy,totally cloudy,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,Tunisia,Hammam Lif,Ben Arous,clear,clear,TRUE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,United Kingdom,Slough,Berkshire,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-10,03/06/2019 10:02,04/06/2019,United Kingdom,York,North Yorkshire,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
40-10,03/06/2019 10:02,04/06/2019,United States,Blacksburg,Virginia,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Algeria,كوينين,الوادي,very hazy,clear,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Algeria,بني يزجن,غرداية,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Australia,Sydney,NSW,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Bangladesh,Dhaka,Dhaka,clear,clear,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Germany,Munich,Bavaria,clear,partly cloudy,FALSE,TRUE,FALSE,TRUE
40-11,02/07/2019 19:16,03/07/2019,Ghana,Accra,Greater Accra region,clear,clear,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Indonesia,Ponorogo,Jawa Timur,hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
40-11,02/07/2019 19:16,03/07/2019,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Iraq,Al Basrah,Basrah,hazy,clear,TRUE,FALSE,FALSE,TRUE
40-11,02/07/2019 19:16,03/07/2019,Jordan,Amman,Amman,clear,clear,FALSE,TRUE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Malaysia,port dickson,negeri sembilan,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Morocco,تاوريرت,تاوريرت,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Morocco,الناظور,الشرق,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,Saudi Arabia,الخبر,الخبر,superb,clear,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,South Africa,Johannesburg,Gauteng,clear,clear,TRUE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,United Arab Emirates,Abu Dhabi,Abu Dhabi,clear,clear,FALSE,FALSE,FALSE,TRUE
40-11,02/07/2019 19:16,03/07/2019,United Kingdom,York,North Yorkshire,clear,clear,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,03/07/2019,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,04/07/2019,Malaysia,Port Dickson,Negeri Sembilan,superb,clear,TRUE,TRUE,TRUE,FALSE
40-11,02/07/2019 19:16,04/07/2019,Morocco,بنسليمان,بنسليمان,superb,clear,TRUE,FALSE,FALSE,FALSE
40-11,02/07/2019 19:16,04/07/2019,United Kingdom,York,North Yorkshire,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Algeria,كوينين,الوادي,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Algeria,باتنة,باتنة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Canada,Calgary,Alberta,hazy,partly cloudy,FALSE,FALSE,TRUE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Ghana,Accra,Greater Accra region,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Indonesia,Medan,North Sumatera,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Iraq,Basrah,Basrah,hazy,clear,FALSE,FALSE,FALSE,TRUE
40-12,01/08/2019 03:12,01/08/2019,Malaysia,Telok Kemang Observatory,Negeri Sembilan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Morocco,افران,افران,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Morocco,بنسليمان,بنسليمان,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Morocco,الناظور,الشرق,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Oman,Al-Fulaij,Muscat,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Saudi Arabia,القريات,القريات,hazy,clear,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,Saudi Arabia,المدينة المنورة,المدينة المنورة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,South Africa,Cape Town,Western Province,clear,clear,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,United Arab Emirates,Jabal Hafeet,Abu Dhabi,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,01/08/2019,United States,Blacksburg,Virginia,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Algeria,بني يزجن,غرداية الجزائر,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Algeria,BATNA,BATNA,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Algeria,البرمة,ورڨلة,superb,clear,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Australia,Brisbane,QLD,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Bahrain,عيسى,الجنوبية,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Bangladesh,Dhaka,Dhaka,superb,clear,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Bosnia And Herzegovina,Sarajevo,Bosna anHercegovina,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Ghana,Accra,Greater Accra region,clear,clear,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Hungary,Dombovar,Tolna,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Indonesia,Surakarta,Central Java,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Indonesia,Ponorogo,Jawa Timur,clear,clear,FALSE,FALSE,FALSE,TRUE
40-12,01/08/2019 03:12,02/08/2019,Indonesia,Medan,North Sumatera,hazy,partly cloudy,TRUE,FALSE,TRUE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Iran,Shahreza,Isfahan,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Malaysia,Telok Kemang Observatory,Negeri Sembilan,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Morocco,أزرو,إفران,clear,clear,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Nepal,Kathmandu,Bagmati,hazy,totally cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,Palestine,دير بلوط,سلفيت,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,United Arab Emirates,Jabal Hafeet,Abu Dhabi,superb,clear,FALSE,FALSE,FALSE,FALSE
40-12,01/08/2019 03:12,02/08/2019,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
