Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
123,2443134.456,29.9,-81.3,0.867,2443134.438,2443134.479,59.15,5.69923,244.61587,-5.98625,246.3532,0.00245,0.9813,11.81348,11.68548,1.73733,0.01059,59.613,0.34401,0.3446,0.19409,0.19444,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
124,2446087.688,19,-155,1.085,2446087.672,2446087.708,52.1,5.46809,245.08852,-5.98513,251.19821,0.00262,0.98166,12.97611,11.45322,6.10969,0.01277,55.70278,0.38754,0.38814,0.19624,0.19659,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
125,2415169.324,38.7,-0.7,1.206,2415169.304,2415169.348,62.23333,5.40531,293.3854,-5.33106,303.32478,0.00254,1.01151,14.62092,10.73637,9.93938,0.01619,57.4165,0.50657,0.50737,0.19275,0.1932,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
126,2443518.489,30,-90.2,0.822,2443518.471,2443518.511,57.48333,5.6408,247.94289,-5.89736,247.91443,0.0024,0.98111,11.53819,11.53816,-0.02846,0.0101,60.68064,0.33409,0.33467,0.17355,0.17389,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
127,2443518.489,30,-90.2,0.822,2443518.471,2443518.511,57.48333,5.6408,247.94289,-5.89736,247.91443,0.0024,0.98111,11.53819,11.53816,-0.02846,0.0101,60.68064,0.33409,0.33467,0.17355,0.17389,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
128,2445674.448,37.2,-84.1,1.43,2445674.43,2445674.47,58.53333,4.59808,233.03171,-5.49168,245.95464,0.00262,0.98286,16.38179,10.08977,12.92293,0.0203,55.74756,0.61659,0.6174,0.18967,0.19012,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,YALLOP
129,2443518.488,30.9,-90.2,0.821,2443518.47,2443518.51,58.01667,5.62988,247.61696,-5.89153,247.79572,0.0024,0.98111,11.52279,11.52141,0.17876,0.01008,60.68236,0.33322,0.33379,0.17136,0.1717,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
130,2446914.618,40.7,-111.9,1.053,2446914.597,2446914.644,67.45,5.57628,292.33965,-6.08701,294.74673,0.00263,1.00442,11.90823,11.66328,2.40708,0.01076,55.48521,0.32533,0.32584,0.18091,0.18121,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
131,2427602.298,55.6,33.9,1.707,2427602.269,2427602.335,94.41667,4.69295,308.67387,-4.58527,324.77627,0.00271,1.01318,18.56892,9.27821,16.1024,0.02603,53.99482,0.76583,0.76681,0.18996,0.19049,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
132,2404479.19,38,23.7,1.115,2404479.172,2404479.212,56.53333,5.26826,252.02795,-5.55111,260.49284,0.00258,0.98682,13.72951,10.81937,8.46489,0.01429,56.6057,0.44066,0.44133,0.1635,0.16388,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
